shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
15301,47.22120456,-1.52454473,1980001
15301,47.22120456,-1.52454473,1980002
15301,47.21956494,-1.53315129,1990001
15301,47.21956494,-1.53315129,1990002
15301,47.21956494,-1.53315129,2000001
15301,47.21879424,-1.53732576,2000002
15301,47.21879424,-1.53732576,2010001
15301,47.21790248,-1.54241668,2010002
15301,47.21790248,-1.54241668,2020001
15301,47.21630061,-1.54719152,2020002
15301,47.21630061,-1.54719152,2030001
15301,47.21630061,-1.54719152,2030002
15301,47.21459535,-1.55235513,2040001
15301,47.21459535,-1.55235513,2040002
15301,47.21459535,-1.55235513,2050001
15301,47.21459535,-1.55235513,2050002
15301,47.21346902,-1.55637092,2060001
15301,47.21346902,-1.55637092,2060002
15301,47.21346902,-1.55637092,2070001
15301,47.21346902,-1.55637092,2070002
15301,47.21115673,-1.56082889,2080001
15301,47.21115673,-1.56082889,2080002
15301,47.21115673,-1.56082889,2090001
15301,47.21115673,-1.56082889,2090002
15301,47.20885819,-1.56753441,2100001
15301,47.20885819,-1.56753441,2100002
15301,47.20885819,-1.56753441,2110001
15301,47.20704874,-1.57308561,2110002
15301,47.20704874,-1.57308561,2120001
15301,47.20704874,-1.57308561,2120002
15301,47.20756176,-1.58184631,2130001
15301,47.20756176,-1.58184631,2130002
15301,47.20756176,-1.58184631,2140001
15301,47.20940382,-1.58858996,2140002
15301,47.20940382,-1.58858996,2150001
15301,47.20940382,-1.58858996,2150002
15301,47.20961928,-1.59547893,2160001
15301,47.20961928,-1.59547893,2160002
15301,47.20961928,-1.59547893,2170001
15301,47.20961928,-1.59547893,2170002
15301,47.20693259,-1.60030396,2180001
15301,47.20693259,-1.60030396,2180002
15301,47.20693259,-1.60030396,2190001
15301,47.20479377,-1.60490455,2190002
15301,47.20479377,-1.60490455,2200001
15301,47.20670222,-1.60967109,2200002
15301,47.20670222,-1.60967109,2210001
15301,47.20871441,-1.61140560,2210002
15301,47.20871441,-1.61140560,2220001
15301,47.20871441,-1.61140560,2220002
15301,47.21167971,-1.60898075,2230001
15301,47.21167971,-1.60898075,2230002
15301,47.21167971,-1.60898075,2240001
15301,47.21459080,-1.60813792,2240002
15301,47.21459080,-1.60813792,2250001
15301,47.21459080,-1.60813792,2250002
15301,47.21764447,-1.61365099,2260001
15301,47.21764447,-1.61365099,2260002
15301,47.21764447,-1.61365099,2270001
15301,47.21912076,-1.62050229,2270002
15301,47.21912076,-1.62050229,2280001
15301,47.22057396,-1.62801333,2280002
15301,47.22057396,-1.62801333,2290001
15301,47.22149773,-1.63257689,2290002
15301,47.22149773,-1.63257689,2300001
15301,47.22211543,-1.63817557,2300002
15302,47.25880479,-1.52593760,00001
15302,47.25880479,-1.52593760,00002
15302,47.25736862,-1.52041001,10001
15302,47.25736862,-1.52041001,10002
15302,47.25736862,-1.52041001,20001
15302,47.25736862,-1.52041001,20002
15302,47.24866828,-1.52203092,30001
15302,47.24866828,-1.52203092,30002
15302,47.24866828,-1.52203092,40001
15302,47.24866828,-1.52203092,40002
15302,47.24357630,-1.51809262,50001
15302,47.24357630,-1.51809262,50002
15302,47.24357630,-1.51809262,60001
15302,47.24357630,-1.51809262,60002
15302,47.23832822,-1.51612746,70001
15302,47.23832822,-1.51612746,70002
15302,47.23832822,-1.51612746,80001
15302,47.23229520,-1.51608955,80002
15302,47.23229520,-1.51608955,90001
15302,47.22680732,-1.51860295,90002
15302,47.22680732,-1.51860295,100001
15302,47.22441834,-1.52001726,100002
15302,47.22441834,-1.52001726,110001
15302,47.22441834,-1.52001726,110002
15302,47.22120456,-1.52454473,120001
15302,47.22120456,-1.52454473,120002
15302,47.22120456,-1.52454473,130001
15302,47.22120456,-1.52454473,130002
15302,47.21956494,-1.53315129,140001
15302,47.21956494,-1.53315129,140002
15302,47.21956494,-1.53315129,150001
15302,47.21879424,-1.53732576,150002
15302,47.21879424,-1.53732576,160001
15302,47.21790248,-1.54241668,160002
15302,47.21790248,-1.54241668,170001
15302,47.21630061,-1.54719152,170002
15302,47.21630061,-1.54719152,180001
15302,47.21630061,-1.54719152,180002
15302,47.21459535,-1.55235513,190001
15302,47.21459535,-1.55235513,190002
15302,47.21459535,-1.55235513,200001
15302,47.21459535,-1.55235513,200002
15302,47.21346902,-1.55637092,210001
15302,47.21346902,-1.55637092,210002
15302,47.21346902,-1.55637092,220001
15302,47.21346902,-1.55637092,220002
15302,47.21115673,-1.56082889,230001
15302,47.21115673,-1.56082889,230002
15302,47.21115673,-1.56082889,240001
15302,47.21115673,-1.56082889,240002
15302,47.20885819,-1.56753441,250001
15302,47.20885819,-1.56753441,250002
15302,47.20885819,-1.56753441,260001
15302,47.20704874,-1.57308561,260002
15302,47.20704874,-1.57308561,270001
15302,47.20704874,-1.57308561,270002
15302,47.20756176,-1.58184631,280001
15302,47.20756176,-1.58184631,280002
15302,47.20756176,-1.58184631,290001
15302,47.20940382,-1.58858996,290002
15302,47.20940382,-1.58858996,300001
15302,47.20940382,-1.58858996,300002
15302,47.20961928,-1.59547893,310001
15302,47.20961928,-1.59547893,310002
15302,47.20961928,-1.59547893,320001
15302,47.20961928,-1.59547893,320002
15302,47.20693259,-1.60030396,330001
15302,47.20693259,-1.60030396,330002
15302,47.20693259,-1.60030396,340001
15302,47.20479377,-1.60490455,340002
15302,47.20479377,-1.60490455,350001
15302,47.20670222,-1.60967109,350002
15302,47.20670222,-1.60967109,360001
15302,47.20871441,-1.61140560,360002
15302,47.20871441,-1.61140560,370001
15302,47.20871441,-1.61140560,370002
15302,47.21167971,-1.60898075,380001
15302,47.21167971,-1.60898075,380002
15302,47.21167971,-1.60898075,390001
15302,47.21459080,-1.60813792,390002
15302,47.21459080,-1.60813792,400001
15302,47.21459080,-1.60813792,400002
15302,47.21764447,-1.61365099,410001
15302,47.21764447,-1.61365099,410002
15302,47.21764447,-1.61365099,420001
15302,47.21912076,-1.62050229,420002
15302,47.21912076,-1.62050229,430001
15302,47.22057396,-1.62801333,430002
15302,47.22057396,-1.62801333,440001
15302,47.22149773,-1.63257689,440002
15302,47.22149773,-1.63257689,450001
15302,47.22211543,-1.63817557,450002
15303,47.22202559,-1.63816890,460001
15303,47.22140335,-1.63270209,460002
15303,47.22140335,-1.63270209,470001
15303,47.22048412,-1.62800667,470002
15303,47.22048412,-1.62800667,480001
15303,47.21903091,-1.62049565,480002
15303,47.21903091,-1.62049565,490001
15303,47.21764447,-1.61365099,490002
15303,47.21764447,-1.61365099,500001
15303,47.21764447,-1.61365099,500002
15303,47.21459080,-1.60813792,510001
15303,47.21459080,-1.60813792,510002
15303,47.21459080,-1.60813792,520001
15303,47.21167971,-1.60898075,520002
15303,47.21167971,-1.60898075,530001
15303,47.21167971,-1.60898075,530002
15303,47.20870990,-1.61153744,540001
15303,47.20870990,-1.61153744,540002
15303,47.20870990,-1.61153744,550001
15303,47.20660786,-1.60979630,550002
15303,47.20660786,-1.60979630,560001
15303,47.20469941,-1.60502977,560002
15303,47.20469941,-1.60502977,570001
15303,47.20693709,-1.60017212,570002
15303,47.20693709,-1.60017212,580001
15303,47.20693709,-1.60017212,580002
15303,47.20961928,-1.59547893,590001
15303,47.20961928,-1.59547893,590002
15303,47.20961928,-1.59547893,600001
15303,47.20961928,-1.59547893,600002
15303,47.20931397,-1.58858337,610001
15303,47.20931397,-1.58858337,610002
15303,47.20931397,-1.58858337,620001
15303,47.20756176,-1.58184631,620002
15303,47.20756176,-1.58184631,630001
15303,47.20756176,-1.58184631,630002
15303,47.20704874,-1.57308561,640001
15303,47.20704874,-1.57308561,640002
15303,47.20704874,-1.57308561,650001
15303,47.20885819,-1.56753441,650002
15303,47.20885819,-1.56753441,660001
15303,47.20885819,-1.56753441,660002
15303,47.21115673,-1.56082889,670001
15303,47.21115673,-1.56082889,670002
15303,47.21115673,-1.56082889,680001
15303,47.21115673,-1.56082889,680002
15303,47.21346902,-1.55637092,690001
15303,47.21346902,-1.55637092,690002
15303,47.21346902,-1.55637092,700001
15303,47.21346902,-1.55637092,700002
15303,47.21459535,-1.55235513,710001
15303,47.21459535,-1.55235513,710002
15303,47.21459535,-1.55235513,720001
15303,47.21459535,-1.55235513,720002
15303,47.21630061,-1.54719152,730001
15303,47.21630061,-1.54719152,730002
15303,47.21630061,-1.54719152,740001
15303,47.21781263,-1.54241017,740002
15303,47.21781263,-1.54241017,750001
15303,47.21870439,-1.53731925,750002
15303,47.21870439,-1.53731925,760001
15303,47.21956494,-1.53315129,760002
15303,47.21956494,-1.53315129,770001
15303,47.21956494,-1.53315129,770002
15303,47.22120456,-1.52454473,780001
15303,47.22120456,-1.52454473,780002
15303,47.22120456,-1.52454473,790001
15303,47.22120456,-1.52454473,790002
15303,47.22441834,-1.52001726,800001
15303,47.22441834,-1.52001726,800002
15303,47.22441834,-1.52001726,810001
15303,47.22680732,-1.51860295,810002
15303,47.22680732,-1.51860295,820001
15303,47.23229520,-1.51608955,820002
15303,47.23229520,-1.51608955,830001
15303,47.23833263,-1.51599553,830002
15303,47.23833263,-1.51599553,840001
15303,47.23833263,-1.51599553,840002
15303,47.24357630,-1.51809262,850001
15303,47.24357630,-1.51809262,850002
15303,47.24357630,-1.51809262,860001
15303,47.24357630,-1.51809262,860002
15303,47.24866828,-1.52203092,870001
15303,47.24866828,-1.52203092,870002
15303,47.24866828,-1.52203092,880001
15303,47.24866828,-1.52203092,880002
15303,47.25736862,-1.52041001,890001
15303,47.25736862,-1.52041001,890002
15303,47.25736862,-1.52041001,900001
15303,47.25736862,-1.52041001,900002
15303,47.25880479,-1.52593760,910001
15303,47.25880479,-1.52593760,910002
15304,47.22441834,-1.52001726,1240001
15304,47.22680732,-1.51860295,1240002
15304,47.22680732,-1.51860295,1250001
15304,47.23229520,-1.51608955,1250002
15304,47.23229520,-1.51608955,1260001
15304,47.23833263,-1.51599553,1260002
15304,47.23833263,-1.51599553,1270001
15304,47.23833263,-1.51599553,1270002
15304,47.24357630,-1.51809262,1280001
15304,47.24357630,-1.51809262,1280002
15304,47.24357630,-1.51809262,1290001
15304,47.24357630,-1.51809262,1290002
15304,47.24866828,-1.52203092,1300001
15304,47.24866828,-1.52203092,1300002
15304,47.24866828,-1.52203092,1310001
15304,47.24866828,-1.52203092,1310002
15304,47.25736862,-1.52041001,1320001
15304,47.25736862,-1.52041001,1320002
15304,47.25736862,-1.52041001,1330001
15304,47.25736862,-1.52041001,1330002
15304,47.25880479,-1.52593760,1340001
15304,47.25880479,-1.52593760,1340002
16718,47.25325039,-1.53043062,1350001
16718,47.25325039,-1.53043062,1350002
16718,47.24866828,-1.52203092,1360001
16718,47.24866828,-1.52203092,1360002
16718,47.24866828,-1.52203092,1370001
16718,47.24866828,-1.52203092,1370002
16718,47.24357630,-1.51809262,1380001
16718,47.24357630,-1.51809262,1380002
16718,47.24357630,-1.51809262,1390001
16718,47.24357630,-1.51809262,1390002
16718,47.23832822,-1.51612746,1400001
16718,47.23832822,-1.51612746,1400002
16718,47.23832822,-1.51612746,1410001
16718,47.23229520,-1.51608955,1410002
16718,47.23229520,-1.51608955,1420001
16718,47.22680732,-1.51860295,1420002
16718,47.22680732,-1.51860295,1430001
16718,47.22441834,-1.52001726,1430002
16718,47.22441834,-1.52001726,1440001
16718,47.22441834,-1.52001726,1440002
16718,47.22120456,-1.52454473,1450001
16718,47.22120456,-1.52454473,1450002
16718,47.22120456,-1.52454473,1460001
16718,47.22120456,-1.52454473,1460002
16718,47.21956494,-1.53315129,1470001
16718,47.21956494,-1.53315129,1470002
16718,47.21956494,-1.53315129,1480001
16718,47.21879424,-1.53732576,1480002
16718,47.21879424,-1.53732576,1490001
16718,47.21790248,-1.54241668,1490002
16718,47.21790248,-1.54241668,1500001
16718,47.21630061,-1.54719152,1500002
16718,47.21630061,-1.54719152,1510001
16718,47.21630061,-1.54719152,1510002
16718,47.21459535,-1.55235513,1520001
16718,47.21459535,-1.55235513,1520002
16718,47.21459535,-1.55235513,1530001
16718,47.21459535,-1.55235513,1530002
16718,47.21346902,-1.55637092,1540001
16718,47.21346902,-1.55637092,1540002
16718,47.21346902,-1.55637092,1550001
16718,47.21346902,-1.55637092,1550002
16718,47.21115673,-1.56082889,1560001
16718,47.21115673,-1.56082889,1560002
16718,47.21115673,-1.56082889,1570001
16718,47.21115673,-1.56082889,1570002
16718,47.20885819,-1.56753441,1580001
16718,47.20885819,-1.56753441,1580002
16718,47.20885819,-1.56753441,1590001
16718,47.20704874,-1.57308561,1590002
16718,47.20704874,-1.57308561,1600001
16718,47.20704874,-1.57308561,1600002
16718,47.20756176,-1.58184631,1610001
16718,47.20756176,-1.58184631,1610002
16718,47.20756176,-1.58184631,1620001
16718,47.20940382,-1.58858996,1620002
16718,47.20940382,-1.58858996,1630001
16718,47.20940382,-1.58858996,1630002
16718,47.20961928,-1.59547893,1640001
16718,47.20961928,-1.59547893,1640002
16718,47.20961928,-1.59547893,1650001
16718,47.20961928,-1.59547893,1650002
16718,47.21008134,-1.60304703,1660001
16718,47.21008134,-1.60304703,1660002
15309,47.20999149,-1.60304042,920001
15309,47.20999149,-1.60304042,920002
15309,47.20961928,-1.59547893,930001
15309,47.20961928,-1.59547893,930002
15309,47.20961928,-1.59547893,940001
15309,47.20961928,-1.59547893,940002
15309,47.20931397,-1.58858337,950001
15309,47.20931397,-1.58858337,950002
15309,47.20931397,-1.58858337,960001
15309,47.20756176,-1.58184631,960002
15309,47.20756176,-1.58184631,970001
15309,47.20756176,-1.58184631,970002
15309,47.20704874,-1.57308561,980001
15309,47.20704874,-1.57308561,980002
15309,47.20704874,-1.57308561,990001
15309,47.20885819,-1.56753441,990002
15309,47.20885819,-1.56753441,1000001
15309,47.20885819,-1.56753441,1000002
15309,47.21115673,-1.56082889,1010001
15309,47.21115673,-1.56082889,1010002
15309,47.21115673,-1.56082889,1020001
15309,47.21115673,-1.56082889,1020002
15309,47.21346902,-1.55637092,1030001
15309,47.21346902,-1.55637092,1030002
15309,47.21346902,-1.55637092,1040001
15309,47.21346902,-1.55637092,1040002
15309,47.21459535,-1.55235513,1050001
15309,47.21459535,-1.55235513,1050002
15309,47.21459535,-1.55235513,1060001
15309,47.21459535,-1.55235513,1060002
15309,47.21630061,-1.54719152,1070001
15309,47.21630061,-1.54719152,1070002
15309,47.21630061,-1.54719152,1080001
15309,47.21781263,-1.54241017,1080002
15309,47.21781263,-1.54241017,1090001
15309,47.21870439,-1.53731925,1090002
15309,47.21870439,-1.53731925,1100001
15309,47.21956494,-1.53315129,1100002
15309,47.21956494,-1.53315129,1110001
15309,47.21956494,-1.53315129,1110002
15309,47.22120456,-1.52454473,1120001
15309,47.22120456,-1.52454473,1120002
15309,47.22120456,-1.52454473,1130001
15309,47.22120456,-1.52454473,1130002
15309,47.22441834,-1.52001726,1140001
15309,47.22441834,-1.52001726,1140002
15309,47.22441834,-1.52001726,1150001
15309,47.22680732,-1.51860295,1150002
15309,47.22680732,-1.51860295,1160001
15309,47.23229520,-1.51608955,1160002
15309,47.23229520,-1.51608955,1170001
15309,47.23833263,-1.51599553,1170002
15309,47.23833263,-1.51599553,1180001
15309,47.23833263,-1.51599553,1180002
15309,47.24357630,-1.51809262,1190001
15309,47.24357630,-1.51809262,1190002
15309,47.24357630,-1.51809262,1200001
15309,47.24357630,-1.51809262,1200002
15309,47.24866828,-1.52203092,1210001
15309,47.24866828,-1.52203092,1210002
15309,47.24866828,-1.52203092,1220001
15309,47.24866828,-1.52203092,1220002
15309,47.25325039,-1.53043062,1230001
15309,47.25325039,-1.53043062,1230002
15311,47.22441834,-1.52001726,2310001
15311,47.22680732,-1.51860295,2310002
15311,47.22680732,-1.51860295,2320001
15311,47.23229520,-1.51608955,2320002
15311,47.23229520,-1.51608955,2330001
15311,47.23833263,-1.51599553,2330002
15311,47.23833263,-1.51599553,2340001
15311,47.23833263,-1.51599553,2340002
15311,47.24357630,-1.51809262,2350001
15311,47.24357630,-1.51809262,2350002
15311,47.24357630,-1.51809262,2360001
15311,47.24357630,-1.51809262,2360002
15311,47.24866828,-1.52203092,2370001
15311,47.24866828,-1.52203092,2370002
15311,47.24866828,-1.52203092,2380001
15311,47.24866828,-1.52203092,2380002
15311,47.25325039,-1.53043062,2390001
15311,47.25325039,-1.53043062,2390002
15312,47.22120456,-1.52454473,2400001
15312,47.22120456,-1.52454473,2400002
15312,47.21956494,-1.53315129,2410001
15312,47.21956494,-1.53315129,2410002
15312,47.21956494,-1.53315129,2420001
15312,47.21879424,-1.53732576,2420002
15312,47.21879424,-1.53732576,2430001
15312,47.21790248,-1.54241668,2430002
15312,47.21790248,-1.54241668,2440001
15312,47.21630061,-1.54719152,2440002
15312,47.21630061,-1.54719152,2450001
15312,47.21630061,-1.54719152,2450002
15312,47.21459535,-1.55235513,2460001
15312,47.21459535,-1.55235513,2460002
15312,47.21459535,-1.55235513,2470001
15312,47.21459535,-1.55235513,2470002
15312,47.21346902,-1.55637092,2480001
15312,47.21346902,-1.55637092,2480002
15312,47.21346902,-1.55637092,2490001
15312,47.21346902,-1.55637092,2490002
15312,47.21115673,-1.56082889,2500001
15312,47.21115673,-1.56082889,2500002
15312,47.21115673,-1.56082889,2510001
15312,47.21115673,-1.56082889,2510002
15312,47.20885819,-1.56753441,2520001
15312,47.20885819,-1.56753441,2520002
15312,47.20885819,-1.56753441,2530001
15312,47.20704874,-1.57308561,2530002
15312,47.20704874,-1.57308561,2540001
15312,47.20704874,-1.57308561,2540002
15312,47.20756176,-1.58184631,2550001
15312,47.20756176,-1.58184631,2550002
15312,47.20756176,-1.58184631,2560001
15312,47.20940382,-1.58858996,2560002
15312,47.20940382,-1.58858996,2570001
15312,47.20940382,-1.58858996,2570002
15312,47.20961928,-1.59547893,2580001
15312,47.20961928,-1.59547893,2580002
15312,47.20961928,-1.59547893,2590001
15312,47.20961928,-1.59547893,2590002
15312,47.21008134,-1.60304703,2600001
15312,47.21008134,-1.60304703,2600002
16566,47.21956494,-1.53315129,2610001
16566,47.21879424,-1.53732576,2610002
16566,47.21879424,-1.53732576,2620001
16566,47.21790248,-1.54241668,2620002
16566,47.21790248,-1.54241668,2630001
16566,47.21630061,-1.54719152,2630002
16566,47.21630061,-1.54719152,2640001
16566,47.21630061,-1.54719152,2640002
16566,47.21459535,-1.55235513,2650001
16566,47.21459535,-1.55235513,2650002
16566,47.21459535,-1.55235513,2660001
16566,47.21459535,-1.55235513,2660002
16566,47.21346902,-1.55637092,2670001
16566,47.21346902,-1.55637092,2670002
16566,47.21346902,-1.55637092,2680001
16566,47.21346902,-1.55637092,2680002
16566,47.21115673,-1.56082889,2690001
16566,47.21115673,-1.56082889,2690002
16566,47.21115673,-1.56082889,2700001
16566,47.21115673,-1.56082889,2700002
16566,47.20885819,-1.56753441,2710001
16566,47.20885819,-1.56753441,2710002
16566,47.20885819,-1.56753441,2720001
16566,47.20704874,-1.57308561,2720002
16566,47.20704874,-1.57308561,2730001
16566,47.20704874,-1.57308561,2730002
16566,47.20756176,-1.58184631,2740001
16566,47.20756176,-1.58184631,2740002
16566,47.20756176,-1.58184631,2750001
16566,47.20940382,-1.58858996,2750002
16566,47.20940382,-1.58858996,2760001
16566,47.20940382,-1.58858996,2760002
16566,47.20961928,-1.59547893,2770001
16566,47.20961928,-1.59547893,2770002
16566,47.20961928,-1.59547893,2780001
16566,47.20961928,-1.59547893,2780002
16566,47.21008134,-1.60304703,2790001
16566,47.21008134,-1.60304703,2790002
15317,47.21956494,-1.53315129,1670001
15317,47.21879424,-1.53732576,1670002
15317,47.21879424,-1.53732576,1680001
15317,47.21790248,-1.54241668,1680002
15317,47.21790248,-1.54241668,1690001
15317,47.21630061,-1.54719152,1690002
15317,47.21630061,-1.54719152,1700001
15317,47.21630061,-1.54719152,1700002
15317,47.21459535,-1.55235513,1710001
15317,47.21459535,-1.55235513,1710002
15317,47.21459535,-1.55235513,1720001
15317,47.21459535,-1.55235513,1720002
15317,47.21346902,-1.55637092,1730001
15317,47.21346902,-1.55637092,1730002
15317,47.21346902,-1.55637092,1740001
15317,47.21346902,-1.55637092,1740002
15317,47.21115673,-1.56082889,1750001
15317,47.21115673,-1.56082889,1750002
15317,47.21115673,-1.56082889,1760001
15317,47.21115673,-1.56082889,1760002
15317,47.20885819,-1.56753441,1770001
15317,47.20885819,-1.56753441,1770002
15317,47.20885819,-1.56753441,1780001
15317,47.20704874,-1.57308561,1780002
15317,47.20704874,-1.57308561,1790001
15317,47.20704874,-1.57308561,1790002
15317,47.20756176,-1.58184631,1800001
15317,47.20756176,-1.58184631,1800002
15317,47.20756176,-1.58184631,1810001
15317,47.20940382,-1.58858996,1810002
15317,47.20940382,-1.58858996,1820001
15317,47.20940382,-1.58858996,1820002
15317,47.20961928,-1.59547893,1830001
15317,47.20961928,-1.59547893,1830002
15317,47.20961928,-1.59547893,1840001
15317,47.20961928,-1.59547893,1840002
15317,47.20693259,-1.60030396,1850001
15317,47.20693259,-1.60030396,1850002
15317,47.20693259,-1.60030396,1860001
15317,47.20479377,-1.60490455,1860002
15317,47.20479377,-1.60490455,1870001
15317,47.20670222,-1.60967109,1870002
15317,47.20670222,-1.60967109,1880001
15317,47.20871441,-1.61140560,1880002
15317,47.20871441,-1.61140560,1890001
15317,47.20871441,-1.61140560,1890002
15317,47.21167971,-1.60898075,1900001
15317,47.21167971,-1.60898075,1900002
15317,47.21167971,-1.60898075,1910001
15317,47.21459080,-1.60813792,1910002
15317,47.21459080,-1.60813792,1920001
15317,47.21459080,-1.60813792,1920002
15317,47.21764447,-1.61365099,1930001
15317,47.21764447,-1.61365099,1930002
15317,47.21764447,-1.61365099,1940001
15317,47.21912076,-1.62050229,1940002
15317,47.21912076,-1.62050229,1950001
15317,47.22057396,-1.62801333,1950002
15317,47.22057396,-1.62801333,1960001
15317,47.22149773,-1.63257689,1960002
15317,47.22149773,-1.63257689,1970001
15317,47.22211543,-1.63817557,1970002
27309,47.19185882,-1.54819272,44340001
27309,47.19618723,-1.54269277,44340002
27309,47.19618723,-1.54269277,44350001
27309,47.19618723,-1.54269277,44350002
27309,47.20169115,-1.54507404,44360001
27309,47.20169115,-1.54507404,44360002
27309,47.20169115,-1.54507404,44370001
27309,47.20398718,-1.54643001,44370002
27309,47.20398718,-1.54643001,44380001
27309,47.20398718,-1.54643001,44380002
27309,47.20653496,-1.54833304,44390001
27309,47.20653496,-1.54833304,44390002
27309,47.20653496,-1.54833304,44400001
27309,47.20917256,-1.55024277,44400002
27309,47.20917256,-1.55024277,44410001
27309,47.20917256,-1.55024277,44410002
27309,47.21186436,-1.55321406,44420001
27309,47.21186436,-1.55321406,44420002
27309,47.21186436,-1.55321406,44430001
27309,47.21186436,-1.55321406,44430002
27309,47.21456499,-1.55592193,44440001
27309,47.21456499,-1.55592193,44440002
27309,47.21456499,-1.55592193,44450001
27309,47.21456499,-1.55592193,44450002
27309,47.21695965,-1.55702150,44460001
27309,47.21695965,-1.55702150,44460002
27309,47.21695965,-1.55702150,44470001
27309,47.21695965,-1.55702150,44470002
27309,47.21997801,-1.55565480,44480001
27309,47.21997801,-1.55565480,44480002
27309,47.21997801,-1.55565480,44490001
27309,47.22329706,-1.55338437,44490002
27309,47.22329706,-1.55338437,44500001
27309,47.22329706,-1.55338437,44500002
27309,47.22777599,-1.55410676,44510001
27309,47.22777599,-1.55410676,44510002
27309,47.22777599,-1.55410676,44520001
27309,47.23138841,-1.55648517,44520002
27309,47.23138841,-1.55648517,44530001
27309,47.23138841,-1.55648517,44530002
27309,47.23517083,-1.55649603,44540001
27309,47.23517083,-1.55649603,44540002
27309,47.23517083,-1.55649603,44550001
27309,47.24156766,-1.55643273,44550002
27309,47.24156766,-1.55643273,44560001
27309,47.24156766,-1.55643273,44560002
27309,47.24575398,-1.55515038,44570001
27309,47.24575398,-1.55515038,44570002
27309,47.24575398,-1.55515038,44580001
27309,47.24867716,-1.55126280,44580002
27309,47.24867716,-1.55126280,44590001
27309,47.24867716,-1.55126280,44590002
27309,47.25204678,-1.55283061,44600001
27309,47.25204678,-1.55283061,44600002
27309,47.25204678,-1.55283061,44610001
27309,47.25325267,-1.55979695,44610002
27309,47.25325267,-1.55979695,44620001
27309,47.25325267,-1.55979695,44620002
27309,47.25511831,-1.56588580,44630001
27309,47.25511831,-1.56588580,44630002
27309,47.25511831,-1.56588580,44640001
27309,47.25945815,-1.56805479,44640002
27309,47.25945815,-1.56805479,44650001
27309,47.26144451,-1.57322738,44650002
27309,47.26144451,-1.57322738,44660001
27309,47.26144451,-1.57322738,44660002
27309,47.26422552,-1.57620931,44670001
27309,47.26422552,-1.57620931,44670002
27309,47.26422552,-1.57620931,44680001
27309,47.26179143,-1.58423398,44680002
27309,47.26179143,-1.58423398,44690001
27309,47.26179143,-1.58423398,44690002
27309,47.26294591,-1.59450636,44700001
27309,47.26294591,-1.59450636,44700002
27310,47.19300016,-1.54906834,45090001
27310,47.19300016,-1.54906834,45090002
27310,47.19618723,-1.54269277,45100001
27310,47.19618723,-1.54269277,45100002
27310,47.19618723,-1.54269277,45110001
27310,47.19618723,-1.54269277,45110002
27310,47.20169115,-1.54507404,45120001
27310,47.20169115,-1.54507404,45120002
27310,47.20169115,-1.54507404,45130001
27310,47.20398718,-1.54643001,45130002
27310,47.20398718,-1.54643001,45140001
27310,47.20398718,-1.54643001,45140002
27310,47.20653496,-1.54833304,45150001
27310,47.20653496,-1.54833304,45150002
27310,47.20653496,-1.54833304,45160001
27310,47.20917256,-1.55024277,45160002
27310,47.20917256,-1.55024277,45170001
27310,47.20917256,-1.55024277,45170002
27310,47.21186436,-1.55321406,45180001
27310,47.21186436,-1.55321406,45180002
27310,47.21186436,-1.55321406,45190001
27310,47.21186436,-1.55321406,45190002
27310,47.21456499,-1.55592193,45200001
27310,47.21456499,-1.55592193,45200002
27310,47.21456499,-1.55592193,45210001
27310,47.21456499,-1.55592193,45210002
27310,47.21695965,-1.55702150,45220001
27310,47.21695965,-1.55702150,45220002
27310,47.21695965,-1.55702150,45230001
27310,47.21695965,-1.55702150,45230002
27310,47.21997801,-1.55565480,45240001
27310,47.21997801,-1.55565480,45240002
27310,47.21997801,-1.55565480,45250001
27310,47.22329706,-1.55338437,45250002
27310,47.22329706,-1.55338437,45260001
27310,47.22329706,-1.55338437,45260002
27310,47.22777599,-1.55410676,45270001
27310,47.22777599,-1.55410676,45270002
27310,47.22777599,-1.55410676,45280001
27310,47.23138841,-1.55648517,45280002
27310,47.23138841,-1.55648517,45290001
27310,47.23138841,-1.55648517,45290002
27310,47.23517083,-1.55649603,45300001
27310,47.23517083,-1.55649603,45300002
27310,47.23517083,-1.55649603,45310001
27310,47.24156766,-1.55643273,45310002
27310,47.24156766,-1.55643273,45320001
27310,47.24156766,-1.55643273,45320002
27310,47.24575398,-1.55515038,45330001
27310,47.24575398,-1.55515038,45330002
27310,47.24575398,-1.55515038,45340001
27310,47.24867716,-1.55126280,45340002
27310,47.24867716,-1.55126280,45350001
27310,47.24867716,-1.55126280,45350002
27310,47.25204678,-1.55283061,45360001
27310,47.25204678,-1.55283061,45360002
27310,47.25204678,-1.55283061,45370001
27310,47.25325267,-1.55979695,45370002
27310,47.25325267,-1.55979695,45380001
27310,47.25325267,-1.55979695,45380002
27310,47.25511831,-1.56588580,45390001
27310,47.25511831,-1.56588580,45390002
27310,47.25511831,-1.56588580,45400001
27310,47.25945815,-1.56805479,45400002
27310,47.25945815,-1.56805479,45410001
27310,47.26144451,-1.57322738,45410002
27310,47.26144451,-1.57322738,45420001
27310,47.26144451,-1.57322738,45420002
27310,47.26422552,-1.57620931,45430001
27310,47.26422552,-1.57620931,45430002
27310,47.26422552,-1.57620931,45440001
27310,47.26179143,-1.58423398,45440002
27310,47.26179143,-1.58423398,45450001
27310,47.26179143,-1.58423398,45450002
